Seed,Dataset,Sample_ID,Control_Absolute_Error,Weighted_Absolute_Error,Absolute_Error_Reduction,Weighted_Improved
11,Train,randomness_0.7848,0.001138945110142231,0.0011103097349405289,2.8635375201702118e-05,True
11,Train,randomness_0.7858,0.0007699402049183846,0.0009717382490634918,-0.00020179804414510727,False
11,Train,randomness_0.7868,0.0017032446339726448,0.0016337484121322632,6.949622184038162e-05,True
11,Train,randomness_0.7878,0.0035761985927820206,0.0034890826791524887,8.711591362953186e-05,True
11,Train,randomness_0.7898,0.0019611110910773277,0.0018505500629544258,0.00011056102812290192,True
11,Train,randomness_0.7908,0.0005738092586398125,0.000317184254527092,0.0002566250041127205,True
11,Train,randomness_0.7918,0.0027191508561372757,0.002625914290547371,9.323656558990479e-05,True
11,Train,randomness_0.7928,0.0032961834222078323,0.003513805568218231,-0.00021762214601039886,False
11,Train,randomness_0.7938,0.007858936674892902,0.008003306575119495,-0.00014436990022659302,False
11,Train,randomness_0.7948,0.0031322166323661804,0.002867213450372219,0.00026500318199396133,True
11,Train,randomness_0.7958,0.005376826971769333,0.005439668893814087,-6.284192204475403e-05,False
11,Train,randomness_0.7968,0.006041404325515032,0.006093997973948717,-5.25936484336853e-05,False
11,Train,randomness_0.7978,0.0007632486522197723,0.0007389374077320099,2.431124448776245e-05,True
11,Train,randomness_0.7988,0.0021735914051532745,0.002169594168663025,3.997236490249634e-06,True
11,Train,randomness_0.7998,0.0048689101822674274,0.00501994276419282,-0.00015103258192539215,False
11,Train,randomness_0.8008,0.00033892132341861725,0.0005145687609910965,-0.00017564743757247925,False
11,Train,randomness_0.8018,0.0004313318058848381,0.000507834367454052,-7.650256156921387e-05,False
11,Train,randomness_0.8028,0.0002969745546579361,0.00045184604823589325,-0.00015487149357795715,False
11,Train,randomness_0.8038,0.0019665714353322983,0.0018765740096569061,8.999742567539215e-05,True
11,Train,randomness_0.8048,0.00345558300614357,0.003708949312567711,-0.00025336630642414093,False
11,Train,randomness_0.8058,0.001995624043047428,0.0019561126828193665,3.9511360228061676e-05,True
11,Train,randomness_0.8068,0.001029440201818943,0.0009422963485121727,8.714385330677032e-05,True
11,Train,randomness_0.8078,0.0004109591245651245,0.00032642483711242676,8.453428745269775e-05,True
11,Train,randomness_0.8088,0.00275114132091403,0.00265791779384017,9.322352707386017e-05,True
11,Train,randomness_0.8098,0.0003119884058833122,0.0003028037026524544,9.184703230857849e-06,True
11,Train,randomness_0.8108,0.0019145128317177296,0.0020757694728672504,-0.00016125664114952087,False
11,Train,randomness_0.8128,0.0037329988554120064,0.0036685848608613014,6.441399455070496e-05,True
11,Train,randomness_0.8138,0.00127456896007061,0.0015304898843169212,-0.0002559209242463112,False
11,Train,randomness_0.8148,0.002864624373614788,0.0030485298484563828,-0.0001839054748415947,False
11,Train,randomness_0.8158,0.000500556081533432,0.000506778247654438,-6.222166121006012e-06,False
11,Train,randomness_0.8168,0.004472997505217791,0.004500539507716894,-2.7542002499103546e-05,False
11,Train,randomness_0.8178,0.002061301376670599,0.0020864023827016354,-2.5101006031036377e-05,False
11,Train,randomness_0.8188,0.0042149778455495834,0.004393370822072029,-0.00017839297652244568,False
11,Train,randomness_0.8198,0.0009291889145970345,0.0007096948102116585,0.00021949410438537598,True
11,Train,randomness_0.8208,0.007852818816900253,0.007810528855770826,4.2289961129426956e-05,True
11,Train,randomness_0.8218,0.0012689922004938126,0.0011715684086084366,9.742379188537598e-05,True
11,Train,randomness_0.8228,0.003940653055906296,0.003839830169454217,0.00010082288645207882,True
11,Train,randomness_0.8238,0.0005486477166414261,0.0007708929479122162,-0.0002222452312707901,False
11,Train,randomness_0.8248,0.0013430779799818993,0.0012788325548171997,6.424542516469955e-05,True
11,Train,randomness_0.8258,0.005096988752484322,0.005242234095931053,-0.00014524534344673157,False
11,Train,randomness_0.8268,0.0002215130953118205,3.071874380111694e-05,0.00019079435151070356,True
11,Train,randomness_0.8278,0.0015581417828798294,0.0016070334240794182,-4.8891641199588776e-05,False
11,Train,randomness_0.8288,0.003646976314485073,0.0035644304007291794,8.254591375589371e-05,True
11,Train,randomness_0.8298,0.001724916510283947,0.0015180110931396484,0.00020690541714429855,True
11,Train,randomness_0.8308,0.0025357473641633987,0.0026001036167144775,-6.43562525510788e-05,False
11,Train,randomness_0.8328,0.004367193207144737,0.004334883764386177,3.230944275856018e-05,True
11,Train,randomness_0.8338,0.0005399342626333237,0.0005696956068277359,-2.976134419441223e-05,False
11,Train,randomness_0.8348,0.00015032850205898285,9.70577821135521e-05,5.3270719945430756e-05,True
11,Train,randomness_0.8358,0.005654081702232361,0.006019266322255135,-0.00036518462002277374,False
11,Train,randomness_0.8368,0.0018373141065239906,0.0019654445350170135,-0.00012813042849302292,False
11,Train,randomness_0.8378,0.004231135826557875,0.004214584361761808,1.6551464796066284e-05,True
11,Train,randomness_0.8388,6.637349724769592e-05,0.0001107826828956604,-4.440918564796448e-05,False
11,Train,randomness_0.8408,0.004375888500362635,0.004479522351175547,-0.00010363385081291199,False
11,Train,randomness_0.8428,0.003691440913826227,0.0036335629411041737,5.787797272205353e-05,True
11,Train,randomness_0.8438,0.003562181256711483,0.0035631945356726646,-1.0132789611816406e-06,False
11,Train,randomness_0.8458,0.0022750478237867355,0.002252464182674885,2.258364111185074e-05,True
11,Train,randomness_0.8468,0.0010110922157764435,0.000925838015973568,8.525419980287552e-05,True
11,Train,randomness_0.8478,0.0007773637771606445,0.0006467271596193314,0.00013063661754131317,True
11,Train,randomness_0.8488,4.5252032577991486e-05,3.0563678592443466e-05,1.468835398554802e-05,True
11,Train,randomness_0.8498,0.0003734361380338669,0.00046106427907943726,-8.762814104557037e-05,False
11,Train,randomness_0.8509,0.007120979949831963,0.006867597810924053,0.0002533821389079094,True
11,Train,randomness_0.8529,0.003459419123828411,0.003808903507888317,-0.000349484384059906,False
11,Train,randomness_0.8539,0.00022499263286590576,0.00020497199147939682,2.002064138650894e-05,True
11,Train,randomness_0.8549,0.0017383578233420849,0.0015946864150464535,0.0001436714082956314,True
11,Train,randomness_0.8559,0.0013196859508752823,0.0015386082231998444,-0.00021892227232456207,False
11,Train,randomness_0.8579,0.0026114434003829956,0.0026688165962696075,-5.737319588661194e-05,False
11,Train,randomness_0.8589,0.006958502344787121,0.007292372174561024,-0.0003338698297739029,False
11,Train,randomness_0.8599,0.00018081441521644592,0.00012359954416751862,5.721487104892731e-05,True
11,Train,randomness_0.8609,0.0035169715993106365,0.0033607645891606808,0.00015620701014995575,True
11,Train,randomness_0.8619,0.0009390315972268581,0.0009749759919941425,-3.594439476728439e-05,False
11,Train,randomness_0.8629,0.005125755909830332,0.005155360791832209,-2.960488200187683e-05,False
11,Train,randomness_0.8639,0.005532033275812864,0.005382369738072157,0.0001496635377407074,True
11,Train,randomness_0.8649,0.004943694919347763,0.004983561113476753,-3.986619412899017e-05,False
11,Train,randomness_0.8659,0.0018019862473011017,0.001888774335384369,-8.678808808326721e-05,False
11,Train,randomness_0.8669,0.0024307724088430405,0.0021823327988386154,0.00024843961000442505,True
11,Train,randomness_0.8679,0.0011787191033363342,0.0012167291715741158,-3.8010068237781525e-05,False
11,Train,randomness_0.8689,0.001646295189857483,0.001987626776099205,-0.0003413315862417221,False
11,Train,randomness_0.8699,0.0009809546172618866,0.0010117841884493828,-3.0829571187496185e-05,False
11,Train,randomness_0.8709,0.0004408378154039383,0.0003858990967273712,5.493871867656708e-05,True
11,Train,randomness_0.8719,0.00679650716483593,0.007179688662290573,-0.00038318149745464325,False
11,Train,randomness_0.8729,0.002684938022866845,0.002472443738952279,0.00021249428391456604,True
11,Train,randomness_0.8739,0.00027249567210674286,8.446909487247467e-05,0.0001880265772342682,True
11,Train,randomness_0.8749,0.004017993807792664,0.003949975594878197,6.801821291446686e-05,True
11,Train,randomness_0.8759,0.003384203650057316,0.0034353239461779594,-5.1120296120643616e-05,False
11,Train,randomness_0.8769,0.001014994690194726,0.0008402785751968622,0.00017471611499786377,True
11,Train,randomness_0.8799,0.0023224693723022938,0.002169795800000429,0.00015267357230186462,True
11,Train,randomness_0.8809,0.0043721385300159454,0.004564263857901096,-0.0001921253278851509,False
11,Train,randomness_0.8819,0.001192429568618536,0.000841223169118166,0.00035120639950037,True
11,Train,randomness_0.8829,0.001964244060218334,0.0020774314180016518,-0.00011318735778331757,False
11,Train,randomness_0.8839,0.000753544270992279,0.0007362198084592819,1.732446253299713e-05,True
11,Train,randomness_0.8849,0.0057063233107328415,0.005564184859395027,0.00014213845133781433,True
11,Train,randomness_0.8859,0.00432130740955472,0.004336168523877859,-1.486111432313919e-05,False
11,Train,randomness_0.8869,0.004938888363540173,0.005159909836947918,-0.00022102147340774536,False
11,Train,randomness_0.8879,0.001233900897204876,0.0012077223509550095,2.6178546249866486e-05,True
11,Train,randomness_0.8889,0.003753683064132929,0.0036975531838834286,5.6129880249500275e-05,True
11,Train,randomness_0.8899,0.0023758041206747293,0.0024018457625061274,-2.604164183139801e-05,False
11,Train,randomness_0.8909,0.001499539241194725,0.0018564723432064056,-0.0003569331020116806,False
11,Train,randomness_0.8919,0.003639496862888336,0.0036420822143554688,-2.5853514671325684e-06,False
11,Train,randomness_0.8929,0.0005770288407802582,0.0003860257565975189,0.00019100308418273926,True
11,Train,randomness_0.8939,0.002423118334263563,0.002639257814735174,-0.00021613948047161102,False
11,Train,randomness_0.8949,0.001916153822094202,0.0021101520396769047,-0.00019399821758270264,False
11,Train,randomness_0.8959,0.0019496529130265117,0.0020320266485214233,-8.237373549491167e-05,False
11,Train,randomness_0.8969,0.0019420514581725001,0.002393210306763649,-0.00045115884859114885,False
11,Train,randomness_0.8979,0.002276794984936714,0.0022105276584625244,6.626732647418976e-05,True
11,Train,randomness_0.8989,9.610876441001892e-05,0.00019270554184913635,-9.659677743911743e-05,False
11,Train,randomness_0.8999,0.0026525910943746567,0.00244799442589283,0.00020459666848182678,True
11,Train,randomness_0.9029,0.0008462611585855484,0.0008306801319122314,1.5581026673316956e-05,True
11,Train,randomness_0.9039,0.002346223685890436,0.0026331194676458836,-0.0002868957817554474,False
11,Train,randomness_0.9049,0.0010206177830696106,0.0009499173611402512,7.070042192935944e-05,True
11,Train,randomness_0.9059,0.0025683376006782055,0.0022716368548572063,0.00029670074582099915,True
11,Train,randomness_0.9069,0.0011874395422637463,0.001283401157706976,-9.596161544322968e-05,False
11,Train,randomness_0.9079,0.00044731609523296356,0.0005118250846862793,-6.450898945331573e-05,False
11,Train,randomness_0.9089,0.0037647089920938015,0.003394352737814188,0.0003703562542796135,True
11,Train,randomness_0.9109,0.0002845749258995056,0.00022896938025951385,5.560554563999176e-05,True
11,Train,randomness_0.9119,0.0005168914794921875,0.001012410968542099,-0.0004955194890499115,False
11,Train,randomness_0.9129,0.003905797377228737,0.0038991570472717285,6.640329957008362e-06,True
11,Train,randomness_0.9139,0.0001695854589343071,0.0002721501514315605,-0.00010256469249725342,False
11,Train,randomness_0.9149,0.004911642521619797,0.005314890295267105,-0.00040324777364730835,False
11,Train,randomness_0.9159,0.0040571666322648525,0.004170918371528387,-0.00011375173926353455,False
11,Train,randomness_0.9169,0.005659265443682671,0.006023792549967766,-0.0003645271062850952,False
11,Train,randomness_0.9179,0.0036280788481235504,0.003962881863117218,-0.0003348030149936676,False
11,Train,randomness_0.9189,0.0031360783614218235,0.0034576603211462498,-0.00032158195972442627,False
11,Train,randomness_0.9199,0.0007012842688709497,0.000643307575955987,5.797669291496277e-05,True
11,Train,randomness_0.9219,0.00026042002718895674,0.00030367064755409956,-4.325062036514282e-05,False
11,Train,randomness_0.9229,0.0021884124726057053,0.002339450642466545,-0.00015103816986083984,False
11,Train,randomness_0.9239,0.0013714879751205444,0.0013797935098409653,-8.305534720420837e-06,False
11,Train,randomness_0.9249,0.004397215321660042,0.004547061398625374,-0.00014984607696533203,False
11,Train,randomness_0.9259,2.0913779735565186e-05,0.0001383516937494278,-0.00011743791401386261,False
11,Train,randomness_0.9289,0.003175741294398904,0.0031803457532078028,-4.604458808898926e-06,False
11,Train,randomness_0.9299,0.00532824732363224,0.0054751429706811905,-0.0001468956470489502,False
11,Train,randomness_0.9309,0.00023398548364639282,0.00023420341312885284,-2.1792948246002197e-07,False
11,Train,randomness_0.9319,0.003654112108051777,0.0035621095448732376,9.200256317853928e-05,True
11,Train,randomness_0.9339,0.0021784137934446335,0.002429269254207611,-0.0002508554607629776,False
11,Train,randomness_0.9349,0.0018187909154221416,0.0020317118614912033,-0.00021292094606906176,False
11,Train,randomness_0.9359,0.001998603343963623,0.0017987005412578583,0.00019990280270576477,True
11,Train,randomness_0.9369,0.005913412198424339,0.006058639846742153,-0.00014522764831781387,False
11,Train,randomness_0.9389,0.003591690445318818,0.003961458802223206,-0.0003697683569043875,False
11,Train,randomness_0.9399,0.002071583643555641,0.002341151237487793,-0.0002695675939321518,False
11,Train,randomness_0.9409,0.002458482049405575,0.0027491524815559387,-0.0002906704321503639,False
11,Train,randomness_0.9419,0.0019770432263612747,0.0024294257164001465,-0.00045238249003887177,False
11,Train,randomness_0.9429,0.0013860911130905151,0.0013644080609083176,2.168305218219757e-05,True
11,Train,randomness_0.9449,0.002117397263646126,0.0020753294229507446,4.2067840695381165e-05,True
11,Train,randomness_0.9459,0.0020522987470030785,0.001995796337723732,5.6502409279346466e-05,True
11,Train,randomness_0.9469,0.0027243848890066147,0.002809954807162285,-8.556991815567017e-05,False
11,Train,randomness_0.9479,0.007137766107916832,0.007257314398884773,-0.00011954829096794128,False
11,Train,randomness_0.9489,0.0016256440430879593,0.0016590338200330734,-3.3389776945114136e-05,False
11,Train,randomness_0.9499,0.0017073573544621468,0.0015156269073486328,0.00019173044711351395,True
